,iso3,year,sector_GMatrix,g_primaryagr,g_otherprim,g_energy,g_procfoods,g_bevtobacco,g_textiles,g_clothing,g_leather,g_lumber,g_paperpub,g_chemicals,g_nonmetmin,g_metals,g_fabmetals,g_transpequip,g_machinery,g_othermanuf,g_water,g_construction,g_distribution,g_transport,g_communcation,g_finance,g_insurance,g_obsict,g_oconsumer,g_oservices,sector_HMatrix,h_primaryagr,h_otherprim,h_energy,h_procfoods,h_bevtobacco,h_textiles,h_clothing,h_leather,h_lumber,h_paperpub,h_chemicals,h_nonmetmin,h_metals,h_fabmetals,h_transpequip,h_machinery,h_othermanuf,h_water,h_construction,h_distribution,h_transport,h_communcation,h_finance,h_insurance,h_obsict,h_oconsumer,h_oservices,DomVAshare,GXshare,DXshare,VXsharefwd,VXsharebwd
6520,tha,2004,fabmetals,28.1013,7.7263,1.7971,55.6751,22.9844,4.7013,4.2743,8.1287,13.9444,1.6233,21.2403,2.5996,1.4592,929.657,42.5469,146.159,8.5336,0.1556,69.6599,20.52,11.5417,0.8884,0.1892,0.544,5.363,10.064,10.7004,fabmetals,9.3651,3.0669,1.1904,36.5235,2.4228,4.2747,1.9822,4.5198,9.662,1.1744,19.1394,2.2286,1.4456,576.367,19.9378,140.824,5.6622,0.013,1.2693,2.239,7.5015,0.206,0.0296,0.1402,4.5932,2.4257,0.2793,0.308334,0.015128,0.016177,0.0128,0.012626
6521,tha,2004,transpequip,11.3421,19.4118,3.042,42.5037,7.3742,3.993,8.3676,4.2789,9.6729,2.1047,20.2281,5.6997,2.2842,2.626,3525.37,49.5084,11.9636,0.2338,55.9257,40.5625,315.674,2.2707,0.535,3.2251,6.6926,7.0312,20.4713,transpequip,3.7799,7.7053,2.0151,27.883,0.7773,3.6306,3.8804,2.3792,6.7023,1.5228,18.2273,4.8863,2.263,1.6281,1652.02,47.7013,7.938,0.0196,1.0191,4.4258,205.172,0.5266,0.0836,0.831,5.732,1.6947,0.5343,0.210078,0.059558,0.043392,0.030043,0.04309
6522,tha,2004,machinery,20.0841,11.4662,14.8135,78.7394,13.4629,24.7143,24.1487,9.4214,16.9379,9.3532,58.8825,11.1304,9.3245,8.288,368.722,11090.0,25.7226,0.8552,147.097,65.1335,75.8929,12.2261,1.9469,6.0024,34.6678,54.9962,24.5994,machinery,6.6933,4.5513,9.8127,51.6539,1.4191,22.4715,11.1989,5.2385,11.7362,6.7671,53.0584,9.5419,9.2377,5.1383,172.786,10685.2,17.0673,0.0716,2.6804,7.1068,49.3265,2.8352,0.3044,1.5467,29.6918,13.2557,0.642,0.21944,0.346133,0.263421,0.166855,0.252541
6523,tha,2004,othermanuf,2.2711,0.6882,2.3674,9.4627,1.8243,9.3498,81.576,62.5243,5.8921,1.2148,17.8222,1.8435,1.6754,1.396,21.0655,29.9743,1971.54,1.2891,11.2433,20.1218,14.0732,1.1626,0.4885,2.8244,18.1024,22.0844,40.2375,othermanuf,0.7569,0.2732,1.5682,6.2077,0.1923,8.5013,37.8306,34.7651,4.0826,0.8789,16.0593,1.5804,1.6598,0.8655,9.8715,28.8802,1308.14,0.1079,0.2049,2.1955,9.1469,0.2696,0.0764,0.7278,15.5041,5.323,1.0502,0.297575,0.033562,0.034636,0.022316,0.032592
6524,tha,2004,water,1.6086,0.4654,2.3458,19.5856,4.604,9.4493,8.6008,2.5185,3.5491,3.3324,19.7906,2.6322,1.7743,1.6617,9.1965,35.2963,5.6293,270.591,8.6117,22.8473,11.6799,1.8052,0.1609,1.036,6.9241,5.3919,9.4877,water,0.5361,0.1847,1.5539,12.8484,0.4853,8.5918,3.9886,1.4004,2.4592,2.411,17.8331,2.2565,1.7578,1.0302,4.3096,34.008,3.7351,22.6571,0.1569,2.4929,7.5913,0.4186,0.0252,0.267,5.9303,1.2996,0.2476,0.657654,0.000277,0.000631,0.002094,0.000429
6525,tha,2004,construction,1.1002,0.7645,1.1822,4.3591,0.6532,1.7338,1.9462,0.8052,0.9815,0.5846,5.1553,1.1107,0.6429,0.4363,3.8203,12.4793,1.5329,0.0841,2797.96,7.8091,3.3234,0.4452,0.3156,0.8449,2.4043,1.9596,9.5819,construction,0.3667,0.3035,0.7831,2.8596,0.0689,1.5765,0.9026,0.4477,0.6801,0.423,4.6454,0.9522,0.6369,0.2705,1.7902,12.0238,1.0171,0.007,50.9838,0.8521,2.16,0.1032,0.0493,0.2177,2.0592,0.4723,0.2501,0.233392,0.001788,0.001447,0.001296,0.001993
6526,tha,2004,distribution,348.15,73.6218,58.0161,1383.28,186.777,267.297,626.782,317.75,398.83,154.818,1108.42,78.2945,67.7147,124.443,828.735,3057.4,535.535,5.1892,1080.98,20776.8,708.18,22.5694,17.2661,33.5159,213.964,197.904,526.527,distribution,116.026,29.2233,38.4307,907.448,19.6883,243.04,290.668,176.677,276.347,112.012,998.783,67.1205,67.084,77.1518,388.352,2945.8,355.334,0.4345,19.6975,2266.99,460.281,5.2338,2.6998,8.6362,183.252,47.7005,13.7422,0.715506,0.024493,0.060778,0.150854,0.040631
6527,tha,2004,transport,41.4724,19.443,14.711,192.238,32.1015,28.6967,53.9517,24.9517,42.2492,15.3127,125.794,22.4167,13.4426,15.8627,84.4594,281.278,48.6283,0.9436,432.935,241.009,4941.1,14.1708,3.0383,15.2787,35.9293,39.5267,60.2444,transport,13.8213,7.7177,9.7448,126.11,3.3839,26.0926,25.0199,13.8738,29.2742,11.0789,113.352,19.2175,13.3174,9.8345,39.5784,271.011,32.2655,0.079,7.8889,26.2968,3211.46,3.2862,0.4751,3.9369,30.7722,9.5271,1.5724,0.315998,0.073606,0.080665,0.060533,0.087905
6528,tha,2004,communcation,32.0055,7.4698,22.9166,118.047,19.9513,33.381,59.2049,19.3254,23.8189,15.2985,116.436,18.8346,12.0973,16.1448,113.476,257.136,72.951,2.3942,88.5072,375.779,167.305,909.522,16.1258,33.9298,116.074,114.86,87.5654,communcation,10.6663,2.9651,15.1803,77.4405,2.1031,30.3517,27.4561,10.7454,16.5039,11.0686,104.919,16.1466,11.9846,10.0094,53.1758,247.75,48.4039,0.2005,1.6128,41.0018,108.74,210.918,2.5215,8.7429,99.4132,27.6846,2.2854,0.618641,0.002287,0.004907,0.017891,0.003844
6529,tha,2004,finance,143.341,30.1976,95.7962,431.763,61.5679,116.45,176.979,55.0543,94.6813,30.2961,338.434,51.9445,53.1147,44.1399,208.625,423.162,113.279,27.6167,286.606,916.453,405.022,63.811,337.484,27.8021,158.817,63.5352,155.958,finance,47.7704,11.9865,63.4568,283.241,6.4899,105.882,82.0737,30.6116,65.6041,21.9195,304.959,44.5312,52.62,27.3658,97.7633,407.717,75.1619,2.3124,5.2225,99.9956,263.244,14.7977,52.7712,7.1639,136.021,15.3138,4.0705,0.681452,0.000567,0.001339,0.03474,0.00096
6530,tha,2004,insurance,4.81,3.2368,8.1225,34.5594,5.9371,16.8461,20.9969,6.0445,8.4477,3.3435,36.7952,3.6946,4.2435,6.788,27.6011,67.8543,9.9842,0.2437,25.4591,35.2936,59.724,1.1253,0.8095,1117.77,7.6215,9.349,9.4268,insurance,1.603,1.2848,5.3805,22.6714,0.6258,15.3174,9.7372,3.3609,5.8534,2.4191,33.1557,3.1673,4.204,4.2084,12.9341,65.3776,6.6246,0.0204,0.4639,3.8509,38.8176,0.261,0.1266,288.021,6.5276,2.2534,0.246,0.795419,0.002961,0.008167,0.008029,0.005107
6531,tha,2004,obsict,21.1999,7.572,50.1197,128.034,53.8796,43.3437,69.9354,18.1142,27.6855,21.3989,132.319,24.1592,11.471,15.0126,90.7033,204.182,50.4051,2.4128,144.138,200.104,235.589,22.1654,7.5249,22.0243,1533.8,39.1617,64.4212,obsict,7.0651,3.0056,33.2001,83.9919,5.6795,39.4103,32.4323,10.072,19.1831,15.4823,119.231,20.7113,11.3642,9.3075,42.5043,196.73,33.4445,0.202,2.6265,21.8336,153.121,5.1401,1.1766,5.6751,1313.65,9.4391,1.6814,0.436327,0.023607,0.035723,0.032762,0.035644
6532,tha,2004,oconsumer,15.54,4.8741,26.2783,79.2912,24.6626,35.6613,48.022,12.8298,13.9095,7.8693,60.5175,10.9911,7.1242,7.8918,74.0524,117.983,25.2621,2.0289,60.9663,166.376,99.2947,17.3535,5.0726,9.9704,311.284,914.139,49.1402,oconsumer,5.1789,1.9347,17.4071,52.016,2.5997,32.4251,22.2701,7.1337,9.6378,5.6935,54.5316,9.4225,7.0579,4.8927,34.7015,113.677,16.7618,0.1699,1.1109,18.1535,64.5365,4.0243,0.7932,2.5691,266.604,220.334,1.2825,0.328921,0.004852,0.005535,0.014566,0.006413
6533,tha,2004,oservices,5.4021,2.0924,11.074,26.3207,9.6708,8.6202,16.2382,3.6523,4.7263,4.896,40.2037,7.7799,5.2427,3.8026,25.7711,69.2239,11.2359,2.8007,33.8022,43.9197,46.2497,5.521,2.0052,20.1381,35.9241,20.5332,15703.5,oservices,1.8003,0.8305,7.3356,17.2667,1.0194,7.8379,7.5304,2.0308,3.2748,3.5423,36.2271,6.6695,5.1938,2.3575,12.0765,66.6972,7.4551,0.2345,0.6159,4.7921,30.0599,1.2803,0.3135,5.1891,30.7677,4.9491,409.854,0.823551,0.004066,0.011614,0.010097,0.00681
6750,ven,2004,primaryagr,1181.59,8.6731,19.1498,2116.9,74.1189,6.4767,8.0955,15.5363,0.667,2.6251,10.589,0.9506,6.5081,1.4653,17.7356,4.0112,4.3746,0.5636,23.5926,308.238,9.8196,1.211,0.0894,0.4193,3.5831,5.4048,116.327,primaryagr,79.6958,5.6114,18.718,82.8867,6.1984,0.9035,0.1088,0.7604,0.1827,0.1846,4.8064,0.7431,6.555,0.5318,2.5358,0.7859,0.1289,0.0043,0.0066,2.6706,1.8495,0.0567,0.0082,0.0147,0.3103,0.1374,0.9145,0.547472,0.003056,0.002984,0.005793,0.002883
6751,ven,2004,otherprim,2.3503,625.357,19.188,58.9811,7.1783,0.3786,0.8506,1.0341,25.4158,1.3589,6.7333,20.582,47.9547,2.8747,8.2329,4.8119,24.4082,0.6257,178.568,24.5962,2.2853,0.5097,0.0941,0.1775,1.3408,1.6171,13.0138,otherprim,0.1585,404.601,18.7553,2.3094,0.6003,0.0528,0.0114,0.0506,6.961,0.0956,3.0562,16.0902,48.3004,1.0433,1.1771,0.9428,0.7193,0.0048,0.0501,0.2131,0.4304,0.0239,0.0086,0.0062,0.1161,0.0411,0.1023,0.589068,0.016629,0.017466,0.013487,0.015836
6752,ven,2004,energy,47.9604,72.1501,27884.4,314.169,76.1647,20.9725,42.9447,54.6376,17.6458,54.0695,533.926,39.0956,1365.74,100.151,214.715,128.009,132.534,45.6693,695.826,859.429,813.969,45.3625,4.6971,14.2646,65.0533,117.614,585.02,energy,3.2348,46.6805,27255.6,12.3012,6.3694,2.9258,0.5774,2.6741,4.8329,3.8023,242.349,30.5634,1375.58,36.3482,30.6998,25.0814,3.9055,0.3498,0.1951,7.446,153.309,2.1235,0.4299,0.5009,5.6337,2.9897,4.5991,0.619315,0.790071,0.872419,0.780057,0.812851
6753,ven,2004,procfoods,91.8855,11.6441,20.6008,3015.81,51.7448,1.4101,5.4419,20.2745,0.8082,3.0394,10.5428,1.0947,7.073,1.569,18.5789,4.2286,3.2959,0.6073,25.0013,321.896,10.2872,1.4026,0.0962,0.458,3.9785,6.6148,131.723,procfoods,6.1975,7.5336,20.1362,118.083,4.3273,0.1967,0.0732,0.9923,0.2213,0.2137,4.7854,0.8558,7.124,0.5694,2.6564,0.8285,0.0971,0.0047,0.007,2.7889,1.9376,0.0657,0.0088,0.0161,0.3445,0.1681,1.0355,0.280349,0.008383,0.00419,0.004832,0.007327
6754,ven,2004,bevtobacco,1.7854,0.8302,7.0556,9.1332,531.73,0.3356,1.1897,1.1058,0.1637,0.6422,2.7002,0.2891,2.4598,0.5999,7.7768,1.7515,1.0743,0.2168,9.0299,140.41,3.5784,0.3865,0.0325,0.1594,1.3753,2.468,9.0087,bevtobacco,0.1204,0.5372,6.8965,0.3576,44.467,0.0468,0.016,0.0541,0.0448,0.0452,1.2256,0.226,2.4775,0.2177,1.1119,0.3432,0.0317,0.0017,0.0025,1.2165,0.674,0.0181,0.003,0.0056,0.1191,0.0627,0.0708,0.354968,0.002972,0.001881,0.00161,0.002505
6755,ven,2004,textiles,0.4172,1.1683,3.8832,3.185,0.7965,164.581,112.367,21.0986,0.1976,1.6144,3.65,0.4599,1.791,0.4793,3.6519,2.2542,25.26,0.1076,4.7529,16.3113,1.6498,0.301,0.0413,0.1047,1.0517,2.2217,17.2768,textiles,0.0281,0.7559,3.7957,0.1247,0.0666,22.9602,1.5109,1.0326,0.0541,0.1135,1.6567,0.3595,1.8039,0.1739,0.5221,0.4417,0.7444,0.0008,0.0013,0.1413,0.3107,0.0141,0.0038,0.0037,0.0911,0.0565,0.1358,0.342853,0.001359,0.000831,0.000984,0.001004
6756,ven,2004,clothing,0.468,0.4323,8.9266,4.6971,1.4467,0.2754,582.51,10.3844,0.1387,0.5625,1.5928,0.3405,1.4026,0.5312,2.8771,1.5597,2.892,0.1304,4.1205,19.2763,2.6623,0.7955,0.0734,0.0834,1.4244,5.4326,37.3187,clothing,0.0316,0.2797,8.7253,0.1839,0.121,0.0384,7.8322,0.5082,0.038,0.0396,0.723,0.2662,1.4127,0.1928,0.4114,0.3056,0.0852,0.001,0.0012,0.167,0.5014,0.0372,0.0067,0.0029,0.1234,0.1381,0.2934,0.432885,0.000438,0.000338,0.000599,0.000352
6757,ven,2004,leather,0.1352,0.1391,1.1881,1.3995,0.2184,0.0917,1.3272,409.03,0.0551,0.2133,1.0762,0.1171,0.4887,0.1931,1.6644,1.0494,1.1437,0.0345,1.3623,4.6004,0.432,0.1551,0.0064,0.0206,0.4307,0.2294,4.2387,leather,0.0091,0.09,1.1613,0.0548,0.0183,0.0128,0.0178,20.0187,0.0151,0.015,0.4885,0.0916,0.4922,0.0701,0.238,0.2056,0.0337,0.0003,0.0004,0.0399,0.0814,0.0073,0.0006,0.0007,0.0373,0.0058,0.0333,0.353039,0.001175,0.00074,0.00062,0.00098
6758,ven,2004,lumber,0.2363,0.3033,3.6992,2.0866,3.2939,0.3078,0.6814,0.6024,88.1736,2.2619,2.9476,0.8412,1.7361,0.386,2.3699,1.68,31.7622,0.1438,49.8432,4.4378,0.7426,0.188,0.0445,0.1037,0.465,1.4201,5.3414,lumber,0.0159,0.1962,3.6158,0.0817,0.2755,0.0429,0.0092,0.0295,24.1494,0.1591,1.3379,0.6576,1.7486,0.1401,0.3388,0.3292,0.936,0.0011,0.014,0.0384,0.1399,0.0088,0.0041,0.0036,0.0403,0.0361,0.042,0.350245,0.001294,0.000808,0.000917,0.001223
6759,ven,2004,paperpub,6.8809,3.7138,46.1989,107.158,17.3543,8.3367,20.99,16.9551,0.974,485.031,38.4912,7.68,10.2888,2.9779,24.3403,14.9951,23.3264,1.3698,47.1002,180.096,17.1906,6.9547,1.1971,1.1636,14.7002,11.5584,119.985,paperpub,0.4641,2.4028,45.1571,4.1958,1.4513,1.163,0.2822,0.8298,0.2668,34.1086,17.4711,6.0039,10.3629,1.0808,3.4802,2.9381,0.6874,0.0105,0.0132,1.5603,3.2378,0.3256,0.1096,0.0409,1.2731,0.2938,0.9433,0.466117,0.001554,0.001291,0.003736,0.001301
6760,ven,2004,chemicals,45.1155,17.9749,68.1449,202.818,38.8072,16.1188,18.2625,41.5518,2.9693,23.2179,1450.8,8.3834,31.3482,11.9972,73.1976,34.9511,39.0424,8.6132,169.26,220.487,25.9554,3.1768,0.3584,1.1247,18.4698,25.4419,127.881,chemicals,3.0429,11.6296,66.6082,7.9413,3.2453,2.2487,0.2456,2.0336,0.8132,1.6327,658.52,6.5538,31.5741,4.3542,10.4657,6.8481,1.1505,0.066,0.0474,1.9103,4.8886,0.1487,0.0328,0.0395,1.5995,0.6467,1.0053,0.365804,0.039492,0.025758,0.022108,0.031029
6761,ven,2004,nonmetmin,1.788,2.3178,61.2429,31.2525,34.1187,0.3068,0.738,1.0769,0.2369,0.7611,9.3568,175.12,16.5586,3.3563,21.5956,8.7636,5.0468,1.5252,419.847,30.3777,4.594,1.0692,0.1845,0.2825,3.0228,2.6297,29.8002,nonmetmin,0.1206,1.4996,59.8619,1.2237,2.8533,0.0428,0.0099,0.0527,0.0649,0.0535,4.247,136.902,16.678,1.2181,3.0877,1.7171,0.1487,0.0117,0.1177,0.2632,0.8653,0.0501,0.0169,0.0099,0.2618,0.0668,0.2343,0.434959,0.007167,0.005558,0.006176,0.006561
6762,ven,2004,metals,1.0258,4.3174,28.5191,6.5426,3.6156,0.5378,0.8057,1.0163,0.4211,1.0044,3.9366,0.9355,617.372,24.726,24.2849,24.2374,15.0321,2.1443,129.552,10.9039,2.5376,0.5074,0.073,0.1384,1.439,1.2466,11.6211,metals,0.0692,2.7933,27.876,0.2562,0.3024,0.075,0.0108,0.0497,0.1153,0.0706,1.7868,0.7313,621.822,8.9739,3.4722,4.7489,0.443,0.0164,0.0363,0.0945,0.4779,0.0238,0.0067,0.0049,0.1246,0.0317,0.0914,0.175755,0.073028,0.022885,0.017981,0.069518
6763,ven,2004,fabmetals,6.4967,4.6765,26.8937,36.7307,28.5147,0.6011,1.3889,5.5082,1.4878,1.7345,9.9941,2.6993,4.4597,233.388,13.0893,11.8709,4.9961,1.4755,357.678,39.3299,5.3661,1.7873,0.1704,0.2817,3.5261,4.7579,49.8327,fabmetals,0.4382,3.0257,26.2872,1.4382,2.3846,0.0839,0.0187,0.2696,0.4075,0.122,4.5363,2.1102,4.4918,84.7044,1.8715,2.3259,0.1472,0.0113,0.1003,0.3408,1.0107,0.0837,0.0156,0.0099,0.3054,0.1209,0.3918,0.416564,0.004914,0.00365,0.003654,0.004587
6764,ven,2004,transpequip,0.7964,1.4556,8.6142,5.5603,3.316,0.2322,0.6329,0.6397,0.5053,0.6473,1.792,0.4454,7.0602,0.7115,876.465,1.2126,1.7357,0.744,7.2795,27.6772,15.3392,0.3425,0.0417,0.1301,2.3935,0.5383,6.2183,transpequip,0.0537,0.9418,8.4199,0.2177,0.2773,0.0324,0.0085,0.0313,0.1384,0.0455,0.8134,0.3482,7.1111,0.2582,125.316,0.2376,0.0511,0.0057,0.002,0.2398,2.8891,0.016,0.0038,0.0046,0.2073,0.0137,0.0489,0.249492,0.012274,0.00546,0.003938,0.007876
6765,ven,2004,machinery,1.8714,7.4665,69.0548,17.0782,3.7346,1.5645,2.3247,3.7491,1.2774,1.5928,7.1444,1.9948,8.1414,2.4751,18.4858,569.787,3.2524,0.7635,145.663,26.6522,5.3821,1.162,0.1115,0.2495,4.9936,3.0164,31.7972,machinery,0.1262,4.8308,67.4977,0.6687,0.3123,0.2183,0.0313,0.1835,0.3499,0.112,3.2428,1.5595,8.2001,0.8983,2.6431,111.641,0.0958,0.0058,0.0408,0.2309,1.0137,0.0544,0.0102,0.0088,0.4325,0.0767,0.25,0.401741,0.006643,0.004759,0.005458,0.00538
6766,ven,2004,othermanuf,0.7696,1.1195,12.4598,6.919,1.6565,3.2836,7.8853,2.0664,0.1729,12.5716,4.7709,2.1067,20.9118,1.6223,21.5275,3.4365,487.309,0.2552,15.6033,14.0116,4.5999,0.7615,0.3242,1.1083,1.8896,2.7679,31.4873,othermanuf,0.0519,0.7243,12.1788,0.2709,0.1385,0.4581,0.106,0.1011,0.0474,0.8841,2.1655,1.6469,21.0625,0.5888,3.078,0.6733,14.3601,0.002,0.0044,0.1214,0.8664,0.0357,0.0297,0.0389,0.1636,0.0704,0.2475,0.423149,0.000834,0.000629,0.001603,0.000742
6767,ven,2004,water,0.945,0.892,6.8011,5.8929,1.4677,0.3843,1.0132,0.8863,0.1092,0.4893,3.0716,0.4351,1.992,0.3265,1.7437,0.7905,0.6679,87.0491,8.338,14.2556,2.0027,0.4919,0.0448,0.1065,1.2946,2.7187,9.3652,water,0.0637,0.5771,6.6478,0.2307,0.1227,0.0536,0.0136,0.0434,0.0299,0.0344,1.3942,0.3402,2.0064,0.1185,0.2493,0.1549,0.0197,0.6668,0.0023,0.1235,0.3772,0.023,0.0041,0.0037,0.1121,0.0691,0.0736,0.327694,5e-05,2.9e-05,0.000361,4.9e-05
6768,ven,2004,construction,4.1259,7.9969,243.95,18.9422,3.8006,0.7341,2.4438,2.2608,0.671,1.8049,10.7787,1.3513,18.2833,1.9191,11.2913,3.8701,3.0344,9.538,5462.47,105.584,24.3131,9.8431,2.0035,2.3068,12.7567,19.7358,121.87,construction,0.2783,5.1739,238.449,0.7417,0.3178,0.1024,0.0329,0.1106,0.1838,0.1269,4.8924,1.0564,18.415,0.6965,1.6144,0.7583,0.0894,0.0731,1.5313,0.9148,4.5793,0.4608,0.1834,0.081,1.1047,0.5017,0.9581,0.502026,7.5e-05,6.7e-05,0.007556,6.8e-05
6769,ven,2004,distribution,78.8635,33.7126,296.549,358.499,62.3555,13.8567,45.6153,44.6435,6.6383,25.0673,106.714,11.4365,106.226,24.7428,346.911,69.4325,40.7136,8.6764,391.96,6455.11,145.52,13.7712,1.237,6.5104,37.7584,26.2468,307.667,distribution,5.3192,21.8117,289.862,14.0369,5.2146,1.9331,0.6133,2.1849,1.8181,1.7628,48.4374,8.9406,106.992,8.98,49.6011,13.6042,1.1998,0.0665,0.1099,55.9268,27.4083,0.6447,0.1132,0.2286,3.2699,0.6672,2.4187,0.490717,0.002625,0.002297,0.017946,0.002461
6770,ven,2004,transport,21.3849,15.7831,278.436,146.474,24.1326,6.4027,19.361,24.2406,5.447,15.0687,52.4016,7.4602,60.1975,12.4712,120.224,24.1863,21.3266,3.009,190.618,208.931,1449.89,5.4497,1.594,4.0326,13.871,8.9836,93.5307,transport,1.4424,10.2115,272.158,5.7352,2.0181,0.8932,0.2603,1.1864,1.4919,1.0597,23.7851,5.8321,60.6314,4.5262,17.1895,4.7389,0.6285,0.0231,0.0534,1.8102,273.082,0.2551,0.1459,0.1416,1.2012,0.2284,0.7353,0.439934,0.014714,0.011542,0.018433,0.014234
6771,ven,2004,communcation,9.581,7.8331,112.567,62.6487,13.5894,3.1087,12.9855,9.8305,1.6773,8.2644,29.1214,3.5498,18.3974,5.5766,32.4322,16.3282,9.3898,2.439,57.1755,314.419,37.7707,1146.76,2.5564,11.266,24.1517,20.761,135.305,communcation,0.6462,5.068,110.028,2.453,1.1364,0.4337,0.1746,0.4811,0.4594,0.5812,13.2182,2.7751,18.53,2.0239,4.6371,3.1993,0.2767,0.0187,0.016,2.7241,7.114,53.6825,0.234,0.3956,2.0916,0.5277,1.0637,0.712284,0.00173,0.002197,0.006238,0.001767
6772,ven,2004,finance,29.1947,16.013,952.149,144.351,26.3379,4.9981,16.3419,16.0024,2.7007,16.2104,67.3578,9.5788,66.7503,10.6376,50.3736,24.5956,16.8667,5.6414,186.084,179.258,55.5844,41.5158,58.7234,4.1315,35.958,18.4407,277.664,finance,1.9691,10.3603,930.679,5.652,2.2026,0.6973,0.2197,0.7832,0.7397,1.14,30.5737,7.4883,67.2314,3.8607,7.2024,4.8191,0.497,0.0432,0.0522,1.5531,10.4692,1.9435,5.3752,0.1451,3.114,0.4688,2.1828,0.621862,0.000207,0.00023,0.029363,0.000209
6773,ven,2004,insurance,3.4137,1.6057,20.2249,18.5987,4.2352,1.4787,2.9029,3.0927,0.4466,2.5497,7.5852,1.2679,4.2741,1.3057,6.0071,3.9692,2.6413,0.3965,11.0647,26.4334,8.7654,1.9482,0.1739,165.939,3.9163,1.6948,27.6475,insurance,0.2302,1.0389,19.7689,0.7282,0.3542,0.2063,0.039,0.1514,0.1223,0.1793,3.4429,0.9912,4.3049,0.4739,0.8589,0.7777,0.0778,0.003,0.0031,0.229,1.6509,0.0912,0.0159,5.827,0.3392,0.0431,0.2173,0.432322,0.000247,0.00019,0.001124,0.000235
6774,ven,2004,obsict,57.7731,62.7133,930.13,277.875,91.6975,11.1045,51.7291,39.0309,7.4142,27.0132,158.414,14.6324,149.596,25.042,121.711,60.8776,37.98,56.3998,500.472,977.781,168.335,110.213,10.4903,34.8857,1239.88,116.024,665.171,obsict,3.8967,40.575,909.156,10.8802,7.6684,1.5492,0.6955,1.9102,2.0306,1.8996,71.9043,11.439,150.675,9.0886,17.4021,11.928,1.1192,0.4321,0.1403,8.4714,31.7054,5.1593,0.9602,1.225,107.375,2.9493,5.2292,0.658024,0.003657,0.004291,0.037788,0.003539
6775,ven,2004,oconsumer,2.3468,2.7484,23.4041,19.9498,11.005,1.0073,16.96,2.182,0.3787,2.1182,16.3739,0.6131,4.6015,1.098,12.6942,2.8347,2.0489,1.3808,15.5357,45.6013,5.7208,10.5494,0.2626,0.899,27.4069,1254.34,64.2644,oconsumer,0.1583,1.7782,22.8763,0.7811,0.9203,0.1405,0.228,0.1068,0.1037,0.149,7.4321,0.4793,4.6347,0.3985,1.815,0.5554,0.0604,0.0106,0.0044,0.3951,1.0775,0.4938,0.024,0.0316,2.3735,31.885,0.5052,0.680729,0.001127,0.001368,0.002117,0.001133
6776,ven,2004,oservices,4.2268,5.1187,41.268,25.7372,7.22,1.1156,4.0875,2.9086,0.6547,2.6079,12.4404,1.3373,7.4448,1.4989,12.2475,4.4483,3.0894,0.6836,17.3195,79.1606,10.6679,9.3651,0.9207,0.6687,6.731,7.2959,17729.1,oservices,0.2851,3.3117,40.3375,1.0077,0.6038,0.1556,0.055,0.1424,0.1793,0.1834,5.6467,1.0454,7.4984,0.544,1.7511,0.8716,0.091,0.0052,0.0049,0.6858,2.0093,0.4384,0.0843,0.0235,0.5829,0.1855,139.375,0.804458,0.004283,0.006143,0.005521,0.004351
8424,kor,2007,primaryagr,7076.96,26.894,2.4233,6307.07,214.175,37.7958,32.87,4.9838,1.5984,21.6512,190.259,6.2627,34.3179,21.8139,225.187,519.297,19.2279,1.9848,586.791,2516.24,67.972,90.6191,17.0713,29.152,72.415,731.101,887.225,primaryagr,219.987,5.0671,9.3349,481.568,24.2164,34.0289,3.6457,2.7382,1.6537,11.0744,173.861,5.9677,34.45,16.7757,168.096,417.554,7.4768,0.0166,33.8992,78.5898,48.0075,3.63104,2.9751,1.1338,23.3527,35.5273,10.2233,0.58332,0.00077,0.001755,0.007542,0.001138
8425,kor,2007,otherprim,71.6163,1059.88,0.9964,621.423,23.0053,9.0728,7.9963,1.2705,5.6058,6.9548,59.7236,82.9677,47.2088,12.2837,103.601,290.777,13.5458,0.8499,738.552,512.171,18.4308,19.9247,3.9258,6.5342,19.0622,144.15,168.853,otherprim,2.2262,199.694,3.8382,47.448,2.6012,8.1686,0.8869,0.6981,5.7998,3.5573,54.5762,79.0595,47.3905,9.4466,77.3354,233.806,5.2673,0.0071,42.6665,15.9966,13.0174,0.798368,0.6842,0.2541,6.1472,7.0049,1.9457,0.45992,0.000945,0.001699,0.003539,0.00124
8426,kor,2007,energy,202.694,79.116,951.443,481.723,81.6022,407.49,182.491,25.8966,9.5681,138.959,2913.89,58.8651,488.849,159.565,1302.58,2164.47,88.1996,44.6551,1707.53,1089.32,3165.9,162.49,66.458,122.835,342.428,400.271,2044.04,energy,6.3007,14.9063,3665.04,36.7813,9.2266,366.878,20.2405,14.2282,9.8992,71.0763,2662.75,56.0922,490.731,122.711,972.337,1740.4,34.2963,0.3744,98.6448,34.0227,2236.03,6.51085,11.5819,4.7775,110.427,19.4509,23.553,0.136591,0.046281,0.024696,0.052205,0.020539
